biosample,Shannon_5000,Richness_5000,Chao1_5000,Shannon_1000,Richness_1000,Chao1_1000,Shannon_Alphaproteo_5000,Richness_Alphaproteo_5000,Chao1_Alphaproteo_5000,Shannon_Cyano_5000,Richness_Cyano_5000,Chao1_Cyano_5000,Shannon_Alphaproteo_1000,Richness_Alphaproteo_1000,Chao1_Alphaproteo_1000,Shannon_Cyano_1000,Richness_Cyano_1000,Chao1_Cyano_1000
SAMEA104347342,,,,,,,,,,,,,,,,,,
SAMEA104347343,,,,,,,,,,,,,,,,,,
SAMEA104347344,,,,,,,,,,,,,,,,,,
SAMEA104347345,,,,,,,,,,,,,,,,,,
SAMEA104347346,,,,,,,,,,,,,,,,,,
SAMEA104347347,,,,,,,,,,,,,,,,,,
SAMEA104347348,,,,,,,,,,,,,,,,,,
SAMEA104347349,,,,,,,,,,,,,,,,,,
SAMEA104347350,,,,,,,,,,,,,,,,,,
SAMEA104347351,,,,,,,,,,,,,,,,,,
SAMEA104347352,,,,,,,,,,,,,,,,,,
SAMEA104347353,,,,,,,,,,,,,,,,,,
SAMEA104347354,,,,,,,,,,,,,,,,,,
SAMEA104347355,,,,,,,,,,,,,,,,,,
SAMEA104347356,,,,,,,,,,,,,,,,,,
SAMEA104347357,,,,,,,,,,,,,,,,,,
SAMEA104347358,,,,,,,,,,,,,,,,,,
SAMEA104347359,,,,,,,,,,,,,,,,,,
SAMEA104347360,,,,,,,,,,,,,,,,,,
SAMEA104347361,,,,,,,,,,,,,,,,,,
SAMEA104347362,,,,,,,,,,,,,,,,,,
SAMEA104347363,,,,,,,,,,,,,,,,,,
SAMEA104347364,,,,,,,,,,,,,,,,,,
SAMEA104347365,,,,,,,,,,,,,,,,,,
SAMEA104347366,,,,,,,,,,,,,,,,,,
SAMEA104347367,,,,,,,,,,,,,,,,,,
SAMEA104347368,,,,,,,,,,,,,,,,,,
SAMEA104347369,,,,,,,,,,,,,,,,,,
SAMEA104347370,,,,,,,,,,,,,,,,,,
SAMEA104347371,,,,,,,,,,,,,,,,,,
SAMEA104347372,,,,,,,,,,,,,,,,,,
SAMEA104347373,,,,,,,,,,,,,,,,,,
SAMEA104347374,,,,,,,,,,,,,,,,,,
SAMEA104347375,,,,,,,,,,,,,,,,,,
SAMEA104347376,,,,,,,,,,,,,,,,,,
SAMEA104347377,,,,,,,,,,,,,,,,,,
SAMEA104347378,,,,,,,,,,,,,,,,,,
SAMEA104347379,,,,,,,,,,,,,,,,,,
SAMEA104347380,,,,,,,,,,,,,,,,,,
SAMEA104347381,,,,,,,,,,,,,,,,,,
SAMEA104347382,,,,,,,,,,,,,,,,,,
SAMEA104347383,,,,,,,,,,,,,,,,,,
SAMEA104347384,,,,,,,,,,,,,,,,,,
SAMEA104347385,,,,,,,,,,,,,,,,,,
SAMEA104347386,,,,,,,,,,,,,,,,,,
SAMEA104347387,,,,,,,,,,,,,,,,,,
SAMEA104347388,,,,,,,,,,,,,,,,,,
SAMEA104347389,,,,,,,,,,,,,,,,,,
SAMEA104347390,,,,,,,,,,,,,,,,,,
SAMEA104347391,,,,,,,,,,,,,,,,,,
SAMEA104347392,,,,,,,,,,,,,,,,,,
SAMEA104347393,,,,,,,,,,,,,,,,,,
SAMEA104347394,,,,,,,,,,,,,,,,,,
SAMEA104347395,,,,,,,,,,,,,,,,,,
SAMEA104347396,,,,,,,,,,,,,,,,,,
SAMEA104347397,,,,,,,,,,,,,,,,,,
SAMEA104347398,,,,,,,,,,,,,,,,,,
SAMEA104347399,,,,,,,,,,,,,,,,,,
SAMEA104347400,,,,,,,,,,,,,,,,,,
SAMEA104347401,,,,,,,,,,,,,,,,,,
SAMEA104347403,,,,,,,,,,,,,,,,,,
SAMEA104347404,,,,,,,,,,,,,,,,,,
SAMEA104347405,,,,,,,,,,,,,,,,,,
SAMEA104347406,,,,,,,,,,,,,,,,,,
SAMEA104347407,,,,,,,,,,,,,,,,,,
SAMEA104347408,,,,,,,,,,,,,,,,,,
SAMEA104347409,,,,,,,,,,,,,,,,,,
SAMEA104347410,,,,,,,,,,,,,,,,,,
SAMEA104347411,,,,,,,,,,,,,,,,,,
SAMEA104347412,,,,,,,,,,,,,,,,,,
SAMEA104347413,,,,,,,,,,,,,,,,,,
SAMEA104347414,,,,,,,,,,,,,,,,,,
SAMEA104347415,,,,,,,,,,,,,,,,,,
SAMEA104347416,,,,,,,,,,,,,,,,,,
SAMEA104347417,,,,,,,,,,,,,,,,,,
SAMEA104347418,,,,,,,,,,,,,,,,,,
SAMEA104347419,,,,,,,,,,,,,,,,,,
SAMEA104347420,,,,,,,,,,,,,,,,,,
SAMEA104347421,,,,,,,,,,,,,,,,,,
SAMEA104347424,,,,,,,,,,,,,,,,,,
SAMEA104347425,,,,,,,,,,,,,,,,,,
SAMEA104347426,,,,,,,,,,,,,,,,,,
SAMEA104347427,,,,,,,,,,,,,,,,,,
SAMEA104347428,,,,,,,,,,,,,,,,,,
SAMEA104347429,,,,,,,,,,,,,,,,,,
SAMEA104347430,,,,,,,,,,,,,,,,,,
SAMEA104347431,,,,,,,,,,,,,,,,,,
SAMEA104347432,,,,,,,,,,,,,,,,,,
SAMEA104347433,,,,,,,,,,,,,,,,,,
SAMEA104347434,,,,,,,,,,,,,,,,,,
SAMEA104347435,,,,,,,,,,,,,,,,,,
SAMEA104347436,,,,,,,,,,,,,,,,,,
SAMEA104347437,,,,,,,,,,,,,,,,,,
SAMEA104347438,,,,,,,,,,,,,,,,,,
SAMEA104347439,,,,,,,,,,,,,,,,,,
SAMEA104347440,,,,,,,,,,,,,,,,,,
SAMEA104347441,,,,,,,,,,,,,,,,,,
SAMEA104347444,,,,,,,,,,,,,,,,,,
SAMEA104347445,,,,,,,,,,,,,,,,,,
SAMEA104347446,,,,,,,,,,,,,,,,,,
SAMEA104347447,,,,,,,,,,,,,,,,,,
SAMEA104347448,,,,,,,,,,,,,,,,,,
SAMEA104347449,,,,,,,,,,,,,,,,,,
SAMEA104347450,,,,,,,,,,,,,,,,,,
SAMEA104347451,,,,,,,,,,,,,,,,,,
SAMEA104347452,,,,,,,,,,,,,,,,,,
SAMEA104347453,,,,,,,,,,,,,,,,,,
SAMEA104347454,,,,,,,,,,,,,,,,,,
SAMEA104347455,,,,,,,,,,,,,,,,,,
SAMEA104347456,,,,,,,,,,,,,,,,,,
SAMEA104347457,,,,,,,,,,,,,,,,,,
SAMEA104347458,,,,,,,,,,,,,,,,,,
SAMEA104347459,,,,,,,,,,,,,,,,,,
SAMEA104347460,,,,,,,,,,,,,,,,,,
SAMEA104347461,,,,,,,,,,,,,,,,,,
SAMEA104347462,,,,,,,,,,,,,,,,,,
SAMEA104347468,,,,,,,,,,,,,,,,,,
SAMEA104347469,,,,,,,,,,,,,,,,,,
SAMEA4005037,,,,,,,,,,,,,,,,,,
SAMEA4005038,,,,,,,,,,,,,,,,,,
SAMEA4005039,,,,,,,,,,,,,,,,,,
SAMEA4005040,,,,,,,,,,,,,,,,,,
SAMEA4005041,,,,,,,,,,,,,,,,,,
SAMEA4005042,,,,,,,,,,,,,,,,,,
SAMEA4005043,,,,,,,,,,,,,,,,,,
SAMEA4005044,,,,,,,,,,,,,,,,,,
SAMEA4005045,,,,,,,,,,,,,,,,,,
SAMEA4005046,,,,3.67054074266934,94,119,,,,,,,2.10913850776384,22,44.5,,,
SAMEA4005047,,,,,,,,,,,,,,,,,,
SAMEA4005048,,,,,,,,,,,,,,,,,,
SAMEA98135668,,,,,,,,,,,,,,,,,,
SAMEA98136418,,,,,,,,,,,,,,,,,,
SAMEA98137168,,,,,,,,,,,,,,,,,,
SAMEA98137918,,,,,,,,,,,,,,,,,,
SAMEA98138668,,,,,,,,,,,,,,,,,,
SAMEA98139418,,,,,,,,,,,,,,,,,,
SAMEA98140168,,,,,,,,,,,,,,,,,,
SAMEA98140918,,,,,,,,,,,,,,,,,,
SAMEA98141668,,,,,,,,,,,,,,,,,,
SAMEA98142418,,,,,,,,,,,,,,,,,,
SAMEA98143168,,,,,,,,,,,,,,,,,,
SAMEA98143918,,,,,,,,,,,,,,,,,,
SAMEA98144668,,,,,,,,,,,,,,,,,,
SAMEA98145418,,,,,,,,,,,,,,,,,,
SAMEA98146168,,,,,,,,,,,,,,,,,,
SAMEA98146918,,,,,,,,,,,,,,,,,,
SAMEA98147668,,,,,,,,,,,,,,,,,,
SAMEA98148418,,,,,,,,,,,,,,,,,,
SAMEA98149168,,,,,,,,,,,,,,,,,,
SAMEA98149918,,,,,,,,,,,,,,,,,,
SAMEA98150668,,,,,,,,,,,,,,,,,,
SAMEA98151418,,,,,,,,,,,,,,,,,,
SAMEA98152168,,,,,,,,,,,,,,,,,,
SAMEA98152918,,,,,,,,,,,,,,,,,,
SAMEA98153668,,,,,,,,,,,,,,,,,,
SAMEA98154418,,,,,,,,,,,,,,,,,,
SAMEA98155168,,,,,,,,,,,,,,,,,,
SAMEA98155918,,,,,,,,,,,,,,,,,,
SAMEA98156668,,,,,,,,,,,,,,,,,,
SAMEA98157418,,,,,,,,,,,,,,,,,,
SAMEA98158168,,,,,,,,,,,,,,,,,,
SAMEA98158918,,,,,,,,,,,,,,,,,,
SAMEA98159668,,,,,,,,,,,,,,,,,,
SAMEA98160418,,,,,,,,,,,,,,,,,,
SAMEA98161168,,,,,,,,,,,,,,,,,,
SAMEA98161918,,,,,,,,,,,,,,,,,,
SAMEA98162668,,,,,,,,,,,,,,,,,,
SAMEA98163418,,,,,,,,,,,,,,,,,,
SAMEA98164168,,,,,,,,,,,,,,,,,,
SAMEA98164918,,,,,,,,,,,,,,,,,,
SAMEA98165668,,,,,,,,,,,,,,,,,,
SAMEA98166418,,,,,,,,,,,,,,,,,,
SAMEA98167168,,,,,,,,,,,,,,,,,,
SAMEA98167918,,,,3.68638842301569,93,112.461538461538,,,,,,,2.06201449623753,20,34,,,
SAMEA98168668,,,,,,,,,,,,,,,,,,
SAMEA98169418,,,,,,,,,,,,,,,,,,
SAMEA98170168,,,,,,,,,,,,,,,,,,
SAMEA98170918,,,,,,,,,,,,,,,,,,
SAMN07449441,4.38132388219213,262,313.382978723404,4.24741708414345,150,209.913043478261,3.06014685064102,82,99.55,0.463655038750419,3,3,2.77379597714597,42,61,0.974314752869349,3,3
SAMN07449442,,,,2.86596515143255,77,114.714285714286,,,,,,,1.74993429207286,22,40.2,0,1,1
SAMN07449447,3.67997208217601,220,259.357142857143,3.57326187924387,120,173.454545454545,2.7639004462364,66,80,0.636514168294813,2,2,2.6876723967676,28,37,0,1,1
SAMN07449452,4.15218735900128,207,252.041666666667,3.98883154431447,131,168.625,2.88365932612854,57,81,0.773549857655999,6,6,2.79570033554186,38,44.4285714285714,0.660454529531737,4,4
SAMN07449453,,,,4.05691658613955,129,170.352941176471,,,,,,,2.83312982945573,32,32.75,0.809909593671961,4,4
SAMN07449458,,,,4.35523652665867,158,192.137931034483,,,,,,,3.16030976876982,46,84.25,0.639031859650177,3,3
SAMN07449459,,,,3.25685160977937,97,118.75,,,,,,,1.39345995681748,21,30.3333333333333,0.349944898639632,3,3
SAMN07452617,3.42983858990759,179,207.12,3.38778117696839,112,141.291666666667,1.88607535019716,51,53.8,0.530593110396163,4,4,1.94634452546798,32,37.1428571428572,0.455802022806225,3,3
SAMN07452618,3.78723404424023,214,262.125,3.74127694255504,137,221.285714285714,2.09051003043414,54,64,0.877747586407302,5,5,2.13296372716713,35,55,0.868888167926709,4,4
SAMN07452622,,,,3.60737774766943,142,203.875,,,,,,,2.86697778313635,21,25.6666666666667,,,
SAMN07452629,,,,,,,,,,,,,,,,,,
SAMN07452634,3.57707750834681,173,196.8,3.48335511824146,106,159.117647058824,2.35306948970781,26,27.5,,,,2.12303490460998,18,25,,,
SAMN07452639,3.62294182534773,163,184.75,3.50721945611262,104,143.176470588235,2.22762179213455,23,23,0,1,1,2.25289376871624,19,20,0,1,1
SAMN07452644,3.49071097741904,179,205.558823529412,3.39353568734176,105,180.25,2.6216739295939,30,35.6,0,1,1,2.43099700511729,20,38.3333333333333,,,
SAMN07452647,3.45119773737186,228,266.926829268293,3.30085409955167,127,180,2.38778419834483,61,68.3333333333333,0.136254619849068,6,7,2.19133880935898,35,50.6,0.211209237781088,4,4
SAMN07452648,3.6966677786987,248,305.5,3.64516774907096,147,195.125,2.2129688532299,62,75.3333333333333,0.275180629843384,6,6,2.19972315424942,40,59.125,0.249756761505351,4,4
SAMN07452649,3.74228849469462,204,240.964285714286,3.65239541490043,124,167,2.15238916840342,45,71,0.600202069150486,5,5,2.12726274128493,29,38.1666666666667,0.829403560472691,5,5
SAMN07452650,3.36457560378688,220,275.034482758621,3.27926820955544,128,165.6,2.15185660670414,62,93.6666666666667,0.10810401805306,5,5,2.14771017128053,39,52.125,0.131870058621887,4,4
SAMN07452651,,,,4.01719479959089,153,222.51724137931,,,,,,,2.29246347977259,39,56,1.52358235516959,9,10
SAMN07452652,3.29053834259075,220,288.076923076923,3.27804660778813,131,199.076923076923,2.01406936411592,61,95.2,0.22041812672513,7,7.33333333333333,2.04485212692251,39,64.5,0.245219424621423,4,4
SAMN07452653,3.91328395846193,266,343,3.7912994604748,158,243.8,2.1500901726252,68,94.25,0.632969368935099,5,6,2.05116551296983,44,65.1111111111111,0.504834992373739,3,3
SAMN07452654,3.77835146956687,253,306.625,3.68800299270093,148,218.037037037037,2.01025112515543,68,81.9090909090909,0.6185476616028,5,5,1.93994749574678,39,52.6,0.576363177824518,4,4
SAMN07452655,,,,4.05258221925225,142,185.384615384615,,,,,,,2.47515296914785,35,41.6,0.527740334851376,4,4
SAMN07482680,,,,,,,,,,,,,,,,,,
SAMN07482683,,,,3.73881336028916,112,241,,,,,,,2.13634221682356,24,60,0.587264470267324,4,4
SAMN07482686,3.97747738853593,171,210.176470588235,3.89609214449113,117,154,2.69261414687928,54,65.375,1.12470876835059,4,4,2.62750614966371,33,39.875,0.904585968838775,4,4
SAMN07482687,,,,3.75100154613746,89,119,,,,,,,2.62643204028326,28,30.5,0.925291082588705,4,4
SAMN07482689,4.04059766094337,170,183.541666666667,3.94625946388484,114,141.352941176471,2.50118801237328,45,48.2727272727273,1.07211172998577,4,4,2.44355456550875,25,32,1.12853587396127,4,4
SAMN07482690,,,,3.58874376014649,103,127.473684210526,,,,,,,2.10568869306979,23,34.25,0.717054385385797,4,4
SAMN07482696,3.88358054986362,194,222.21875,3.83135170872238,131,193.666666666667,2.73798989164536,50,53.2142857142857,1.2542195435463,4,4,2.6696470542518,36,70,1.2508167799258,4,4
SAMN07482697,,,,3.69270392645444,97,118,,,,,,,2.59035976042057,30,31.4285714285714,0.842021958855181,4,4
SAMN07482698,,,,3.94837023017234,141,211,,,,,,,2.44605890012172,26,33.8571428571429,1.19905089742458,4,4
SAMN07482699,,,,3.65116689626997,97,128.071428571429,,,,,,,2.49132718214449,30,35.6,0.395296033296748,5,5
SAMN07482701,,,,,,,,,,,,,,,,,,
SAMN07482702,,,,3.67580752694357,85,99.6153846153846,,,,,,,2.48722902301845,26,29,0.895415894835525,3,3
SAMN07482703,,,,4.22219832901863,161,220,,,,,,,2.78360638084352,36,45.75,0.801818552543337,3,3
SAMN07482704,,,,3.92241621864328,105,134,,,,,,,2.78532221454158,34,37.75,0.477761146002807,4,4
SAMN07482705,,,,3.62781557819782,81,93.2142857142857,,,,,,,2.48349190580629,25,28,0.403334496579409,3,3
SAMN07482706,,,,3.61944798083852,80,87.0909090909091,,,,,,,2.05776878503992,22,24,1.30224552363858,4,4
SAMN07482707,3.67181555067416,123,162.545454545455,3.62547879630726,83,100,2.6320728497021,41,54.75,0.39668310238328,5,5,2.50156349128296,25,28.3333333333333,0.553074398113272,4,4
SAMN07482708,,,,3.42441584635273,96,142.5,,,,,,,2.30628787335459,21,35,0.846670979210905,4,4
SAMN07482710,,,,3.40888265994097,99,136.714285714286,,,,,,,2.48164925607288,25,34,0.895125761659582,4,4
SAMN07482711,,,,4.21182816679255,156,217.6,,,,,,,2.5853627367983,40,65.5,1.1751404074897,5,5
SAMN07482716,,,,3.94923586510573,141,229.666666666667,,,,,,,2.5140407154205,43,93.6,0.95623733106799,4,5
SAMN07482717,,,,3.75585320669274,145,227.217391304348,,,,,,,2.34842172893228,28,47.5,0.453891881639589,4,4
SAMN07482718,,,,3.73004729480128,118,192.545454545455,,,,,,,2.52665893910988,28,55.5,0.699530863511656,4,4
SAMN07482719,,,,3.61218805190476,87,106.090909090909,,,,,,,2.71646242468147,30,39.3333333333333,0.367448294681122,4,4
SAMN07482720,,,,3.75961267620287,90,98,,,,,,,2.72047437681918,27,28.4285714285714,0.421577055366202,4,4
SAMN07482722,,,,3.79229718181316,113,163.214285714286,,,,,,,2.17162598856561,34,54,0.920249244242593,5,6
SAMN07482727,4.16546642330467,249,302.625,4.14541317362963,158,243.954545454545,2.53398872110611,71,79,1.02752211174258,5,5,2.53718165909482,44,72.5,0.918218587242464,4,4
SAMN07482728,,,,4.07856618446542,147,215.142857142857,,,,,,,2.35461219316617,41,66.5,0.42265627607782,4,5
SAMN07482733,4.15720481610179,214,275.875,4.05031385028602,141,206.619047619048,2.43325567252361,67,86.0909090909091,0.661050053309584,4,4,2.25457088293131,41,64.75,0.808269958000182,3,3
SAMN07482734,,,,3.9804546922975,137,171.44,,,,,,,1.99827917616809,32,38.1111111111111,1.03800584707338,4,4
SAMN07482739,4.32265340198979,227,276.111111111111,4.21093434997981,149,200,2.77472796183472,69,82.1538461538462,1.25276485299013,5,5,2.60022744051183,39,56.1428571428571,1.0014223119682,4,4
SAMN07482740,,,,3.92589542814682,136,166.37037037037,,,,,,,2.47256146585028,37,44.5,1.05812356456485,7,7.5
SAMN07482745,,,,4.12214292243144,132,164.217391304348,,,,,,,2.70589768297649,35,44.1666666666667,0.971420534030844,5,5
SAMN07482746,,,,3.98569871266964,115,139.8,,,,,,,2.71538156418857,40,57.5,0.81566560510978,4,4
SAMN07482751,,,,4.06467405694894,137,178.4,,,,,,,2.79131014210517,43,67.4285714285714,1.13501340457365,5,5
SAMN07482752,,,,3.80508167538309,114,155.352941176471,,,,,,,2.45567879810557,28,39,0.828168696548981,5,5
SAMN07482755,,,,3.8178239809576,117,156.055555555556,,,,,,,2.57312650409765,28,35.2,0.801868828891899,5,6
SAMN07482756,,,,3.60596538648365,113,139.105263157895,,,,,,,2.27455984452613,26,31.1428571428571,0.913775648259537,6,6
SAMN07482759,3.8563606212454,171,195.473684210526,3.76702762721846,118,136.206896551724,2.11979284046298,41,43.5,0.991500015685889,7,8,1.99732549827027,30,36.1111111111111,0.843135129430031,4,4
SAMN07482760,3.51768322621272,145,155.04347826087,3.47239121869896,95,151.1,2.27375381965675,42,46,0.828887596967211,7,7,2.13851029184353,24,31,0.76226533401304,4,4
SAMN07482763,,,,3.39244363742873,99,162,,,,,,,1.93304881802907,28,41.75,0.833604775880838,3,3
SAMN07482764,3.86212014580384,170,203.055555555556,3.83093937306495,113,153.071428571429,2.4652472732056,44,45,1.08105311128654,8,9,2.4059364594245,34,64.3333333333333,1.16055191782987,7,10
SAMN07482767,,,,3.74507541356336,114,138.166666666667,,,,,,,2.2203141309262,29,32.5,0.907985577193987,5,5
SAMN07482768,3.67336468297169,168,191.8,3.59838450729725,116,192.153846153846,2.34753899031198,46,51,0.88146631370345,7,7,2.37820665452507,34,55,0.793543265923083,6,6.5
SAMN07482771,,,,,,,,,,,,,,,,,,
SAMN07482772,3.74210409989802,172,204.217391304348,3.74358977186227,107,140.214285714286,2.39329249459186,46,50.5,1.0085037997675,7,7,2.4828756363317,31,40,1.00921782541842,5,5
SAMN07482775,,,,3.56995895880814,112,140.95652173913,,,,,,,1.8323820261865,28,39,0.928085985985799,6,7
SAMN07482776,3.54684897498984,165,196.071428571429,3.48808450376705,112,132.3,2.32951192989009,45,54,1.08010477187479,7,7,2.16072574475759,30,38.25,1.06379023927154,6,6
SAMN07482779,,,,,,,,,,,,,,,,,,
SAMN07482780,3.55350178676536,159,179.3125,3.46974781015797,112,155.9375,2.42031940951305,44,62.3333333333333,0.279431833586626,7,7,2.31599554841207,30,69,0.254317766618588,6,6
SAMN07482783,3.80809843313838,174,191.652173913043,3.71076598725278,110,135.833333333333,2.36771922223439,42,47.625,0.429052547286369,6,6,2.2528846529577,24,30,0.371153471023731,4,4
SAMN07482784,,,,3.80346957015143,106,133,,,,,,,2.64165491972273,28,37,0.680818980627684,4,4
SAMN07482786,,,,3.82699852940903,109,131.894736842105,,,,,,,2.61776765990216,27,27.6666666666667,0.697429949130923,4,4
SAMN07482787,,,,3.81562778204046,106,117.5,,,,,,,2.52289610459956,26,27.4285714285714,0.755978347763472,4,4
SAMN07482789,,,,3.7463451431386,109,154,,,,,,,2.52731493999895,25,32,0.666263501465475,4,4
SAMN07482790,,,,3.60426114514118,98,133.1,,,,,,,2.4757021937395,22,22.75,0.711410367765673,4,4
SAMN07482792,,,,3.79111161590716,103,112.545454545455,,,,,,,2.5683174808964,29,33.6666666666667,0.390421420390343,3,3
SAMN07482793,,,,3.74606535297088,103,125.235294117647,,,,,,,2.64754102973637,28,31.5,0.606100407457999,4,4
SAMN07482795,,,,3.86757469293691,119,160,,,,,,,2.49863245569263,32,58.25,0.586978834557806,4,4
SAMN07482796,3.56057242955182,136,144,3.4895062361253,94,109.476190476191,2.35269070660095,35,35.8571428571429,0.6716303261449,6,6,2.27002697608613,23,24.875,0.718078575699227,5,5
SAMN07482798,,,,3.36496868363164,92,155,,,,,,,2.26534788193321,20,27,0.597646246225637,5,6
SAMN07482799,,,,4.32641468507083,157,197.037037037037,,,,,,,2.60223121666755,39,69.6,0.506628694639658,4,4
SAMN07482804,4.56380985773714,339,422.882352941176,4.37541429708914,188,289.25,3.43323008584077,81,108.272727272727,1.17105986999037,4,4,3.0733093077438,40,90.6,0.673011667009257,2,2
SAMN07482805,,,,4.41075586721511,172,241.51724137931,,,,,,,3.28114536149144,46,74.875,0.492934195381103,3,3
SAMN07482810,,,,4.43529107770256,175,230.193548387097,,,,,,,2.94407299323042,43,73.6,0.871897480802675,4,4
SAMN07482811,,,,4.42730915225912,180,268.75,,,,,,,3.23361232168983,47,110.25,0.860851390631232,3,3
SAMN07482816,,,,4.52078043958733,196,277.277777777778,,,,,,,3.35745271130461,49,80.6666666666667,0.518700438574283,4,4.5
SAMN07482817,4.53312637828602,291,359.466666666667,4.4024660887062,173,293.652173913044,3.28399669638795,76,86.5555555555556,0.824875185853428,5,5,3.14605538523671,46,85.4285714285714,0.82773815699892,3,3
SAMN07482857,3.50189931882966,194,257.214285714286,3.41062896597708,107,167.2,2.17276256215502,51,66,0.596439470397678,5,5,1.99551531797299,26,48.75,0.651363721223455,4,4
SAMN07482858,3.9345878213494,246,292.923076923077,3.84403807140876,139,177.896551724138,2.06286570038382,61,72.3333333333333,0.744486708934984,4,4,2.05422063545174,33,48.6,0.693632539849531,3,3
SAMN07482862,,,,,,,,,,,,,,,,,,
SAMN07482873,3.38541231346074,159,172.181818181818,3.3214043008711,92,118.105263157895,2.13337293499222,35,57.75,0.295974665333209,5,5,2.07118075840389,18,21.5,0.503811361290486,5,5
SAMN07482874,3.41493204947055,211,268.6,3.39485667072806,123,182.4,2.01541379844783,42,51.5454545454546,1.33914396307821,7,7,2.01908451014742,24,35,1.37036224234488,6,6.33333333333333
SAMN07482878,,,,3.45276968644081,121,177.894736842105,,,,,,,2.76277452819304,23,28.6,,,
SAMN07482889,3.74700837967615,241,304.552631578947,3.68597035056356,131,215.176470588235,1.86730721427043,64,89.0909090909091,0.759877720374374,5,5,1.84654673581501,32,67,0.760014312182101,4,4
SAMN07482890,3.68902436081923,236,280.675675675676,3.52496248497188,141,190.677419354839,1.91917492849094,62,71.5454545454546,0.581234561207185,6,9,1.7226502645025,34,45.1428571428571,0.717757806528269,5,6
SAMN07482894,,,,3.5863848409196,133,208.315789473684,,,,,,,2.84196811634574,22,31.4285714285714,,,
SAMN07482905,3.49032511342958,210,241.783783783784,3.47306183224724,126,168,2.03299845561398,54,61,0.828365151602496,5,5,1.98864692581632,32,45,0.884572723966918,4,4
SAMN07482906,3.62507858747256,220,268.617647058824,3.46183275735602,127,172.230769230769,1.9686895273418,54,71,0.922012986344777,6,7,1.82655281058874,30,45.6,0.956458293987441,4,4
SAMN07482911,3.40580149079762,199,234.037037037037,3.32798421111968,125,168.965517241379,2.88220448834917,29,30,0,1,1,2.62446268959604,20,23.5,,,
SAMN07482922,3.86687551842056,229,278.875,3.84125805395866,133,197.473684210526,1.93372172724629,56,69.6,0.693088082443462,4,4,2.03081964725641,31,42,0.533961612789336,3,3
SAMN07482923,3.97301550642876,244,292.825,3.98379973668553,153,266.9,2.1106502122591,60,64.125,0.687188697757206,4,4,2.24228703110305,39,49.1111111111111,0.744486124521903,4,4
SAMN07482927,,,,3.39828728562578,119,158.260869565217,,,,,,,2.67900829132103,20,22.1428571428571,,,
SAMN07482938,,,,3.4566006889715,102,130.333333333333,,,,,,,1.75215810364181,21,36,1.21337519035657,5,5
SAMN07482939,3.79606530880591,216,237.5,3.69309764961126,135,175.551724137931,1.86927066896629,44,50.4285714285714,1.16543520928194,5,5,1.87326737587908,32,42.1111111111111,1.08588130433004,5,6
